"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"ST","2024-09-27","83.1","-2.31","5.63","Walker, Christian",572233,506433,,"ball",,,,,14,"Christian Walker lines out to right fielder Fernando Tatis Jr.","R","R","R","AZ","SD","B",,,0,1,2024,"1.12","0.16","1.1","1.47",,,,0,6,"Bot",,,,,,,5.656512472042005,-120.93631148445287,-3.4136262113587543,9.94363022652449,23.177455658531862,-30.117045308267947,"3.42","1.65",,,,"83.7",2907,"6.7",747145,543309,650333,630105,592518,593428,595777,701538,665487,"53.84",,,,,,,,50,2,"Sweeper",2,5,2,5,5,2,2,5,"Standard","Standard",51,"0","0.023",,,,"-0.023",,-3,-3,"0.151","0.151",37,33,38,33,3,2,5,2,9,1,"3.13","-1.12","-1.12","37.6"
"CU","2024-09-27","72.6","-1.78","5.84","Walker, Christian",572233,506433,,"swinging_strike",,,,,7,"Christian Walker lines out to right fielder Fernando Tatis Jr.","R","R","R","AZ","SD","S",,,0,0,2024,"0.73","-1.23","-0.62","1.85",,,,0,6,"Bot",,,,,,,1.0706320809180827,-105.67788900644983,1.5877346415827507,5.2616062724264,19.701583481283272,-41.830013278478006,"3.42","1.53",,,,"72.8",2554,"6.6",747145,543309,650333,630105,592518,593428,595777,701538,665487,"53.88",,,,,,,,50,1,"Curveball",2,5,2,5,5,2,2,5,"Standard","Standard",35,"0","-0.033","77.0","8.1",,"0.033",,-3,-3,"0.151","0.151",37,33,38,33,3,2,5,2,9,1,"5.58","-0.73","-0.73","49.1"
"ST","2024-09-27","84.3","-2.56","5.46","Walker, Christian",572233,506433,"strikeout","swinging_strike",,,,,14,"Christian Walker strikes out swinging.","R","R","R","AZ","SD","S",2,,3,2,2024,"1.48","0.19","1.1","1.7",,,,2,3,"Bot",,,,,,,5.604814174052491,-122.62322803786334,-2.7115667720553356,13.654253779246096,26.075150024730423,-29.88885437294278,"3.42","1.53",,,,"84.7",2805,"6.7",747145,543309,650333,630105,592518,593428,595777,701538,665487,"53.76",,0,"0",1,0,0,,28,6,"Sweeper",2,4,2,4,4,2,2,4,"Strategic","Standard",62,"-0.011","-0.125","71.6","8.0",,"0.125",,-2,-2,"0.273","0.273",37,33,38,33,2,1,5,2,9,1,"3.04","-1.48","-1.48","35.6"
"FS","2024-09-27","90.1","-2.02","5.63","Walker, Christian",572233,506433,,"foul",,,,,11,"Christian Walker strikes out swinging.","R","R","R","AZ","SD","S",,,3,1,2024,"-0.85","0.27","-1.07","2.71",,,,2,3,"Bot",,,,,,,4.2084355438667975,-131.22038375272743,-1.939071753268013,-10.672941692778245,24.941169934569086,-28.860753233547555,"3.42","1.53",3,"52.9",-40,"91.3",1429,"6.7",747145,543309,650333,630105,592518,593428,595777,701538,665487,"53.79",,,,,,,,28,5,"Split-Finger",2,4,2,4,4,2,2,4,"Strategic","Standard",205,"0","-0.034","74.4","6.8",,"0.034","88.0",-2,-2,"0.273","0.273",37,33,38,33,2,1,5,2,9,1,"2.51","0.85","0.85","40.5"
"SL","2024-09-27","86.9","-2.02","5.65","Walker, Christian",572233,506433,,"foul_tip",,,,,6,"Christian Walker strikes out swinging.","R","R","R","AZ","SD","S",,,3,0,2024,"0.36","0.07","0.64","2.22",,,,2,3,"Bot",,,,,,,5.66045241894616,-126.48773080192436,-2.2233717642164894,2.788658887448652,24.0679594878564,-31.22778829674724,"3.42","1.53",,,,"87.6",2791,"6.6",747145,543309,650333,630105,592518,593428,595777,701538,665487,"53.95",,,,,,,,28,4,"Slider",2,4,2,4,4,2,2,4,"Strategic","Standard",81,"0","-0.022","28.6","6.5",,"0.022",,-2,-2,"0.273","0.273",37,33,38,33,2,1,5,2,9,1,"2.93","-0.36","-0.36","41.0"
"FF","2024-09-27","91.6","-2.09","5.62","Walker, Christian",572233,506433,,"ball",,,,,12,"Christian Walker strikes out swinging.","R","R","R","AZ","SD","B",,,2,0,2024,"0.12","0.91","0.38","4.02",,,,2,3,"Bot",,,,,,,6.030300966274059,-133.29489992612375,-0.1301566751952995,0.13172196105254055,29.045859827923728,-21.48525393226641,"3.42","1.53",,,,"92.2",2542,"6.7",747145,543309,650333,630105,592518,593428,595777,701538,665487,"53.81",,,,,,,,28,3,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Strategic","Standard",190,"0","0.042",,,,"-0.042",,-2,-2,"0.273","0.273",37,33,38,33,2,1,5,2,9,1,"1.81","-0.12","-0.12","40.7"
"CU","2024-09-27","75.5","-1.58","5.72","Walker, Christian",572233,506433,,"ball",,,,,14,"Christian Walker strikes out swinging.","R","R","R","AZ","SD","B",,,1,0,2024,"0.6","-1.25","2.03","1.48",,,,2,3,"Bot",,,,,,,6.526365030353675,-109.71004657256132,0.6354128460607116,3.5127919076013603,21.856711879427966,-42.52540469956788,"3.42","1.5",,,,"76",2642,"7",747145,543309,650333,630105,592518,593428,595777,701538,665487,"53.52",,,,,,,,28,2,"Curveball",2,4,2,4,4,2,2,4,"Strategic","Standard",38,"0","0.026",,,,"-0.026",,-2,-2,"0.273","0.273",37,33,38,33,2,1,5,2,9,1,"5.3","-0.6","-0.6","48.1"
"ST","2024-09-27","83.7","-3.11","5.54","Walker, Christian",572233,506433,,"ball",,,,,11,"Christian Walker strikes out swinging.","R","R","R","AZ","SD","B",,,0,0,2024,"1.2","0.24","-0.91","2.69",,,,2,3,"Bot",,,,,,,2.723800513177066,-121.95455215591139,-0.667639160879964,11.462150455462377,23.655029235186525,-29.843900742266214,"3.28","1.48",,,,"84.3",2911,"6.6",747145,543309,650333,630105,592518,593428,595777,701538,665487,"53.91",,,,,,,,28,1,"Sweeper",2,4,2,4,4,2,2,4,"Strategic","Standard",62,"0","0.015",,,,"-0.015",,-2,-2,"0.273","0.273",37,33,38,33,2,1,5,2,9,1,"3","-1.2","-1.2","32.8"
"SI","2024-09-27","95.1","-2.08","5.52","Walker, Christian",572233,506433,"force_out","hit_into_play",,,,,9,"Christian Walker grounds into a force out, shortstop Xander Bogaerts to second baseman Jake Cronenworth.   Ketel Marte to 3rd.    Joc Pederson out at 2nd.    Christian Walker to 1st.","R","R","R","AZ","SD","X",6,"ground_ball",0,1,2024,"-1.02","0.96","0.47","1.95",,606466,592626,0,1,"Bot",110.62,132.11,,,,,9.01907767696181,-138.11091685956774,-5.909472806663063,-14.960996487998658,29.423376861002485,-18.77437510943245,"3.42","1.53",9,"107.9",-13,"95.7",2216,"6.7",747145,543309,650333,630105,592518,593428,595777,701538,665487,"53.84",0.26,0.249,"0",1,0,0,2,13,2,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",214,"-0.031","-0.554","73.5","7.3",0.26,"0.554","107.9",-3,-3,"0.345","0.345",37,33,38,33,1,0,5,2,9,1,"1.56","1.02","1.02","36.0"
"SL","2024-09-27","88","-1.94","5.74","Walker, Christian",572233,506433,,"called_strike",,,,,9,"Christian Walker grounds into a force out, shortstop Xander Bogaerts to second baseman Jake Cronenworth.   Ketel Marte to 3rd.    Joc Pederson out at 2nd.    Christian Walker to 1st.","R","R","R","AZ","SD","S",,,0,0,2024,"0.2","0.26","0.7","1.64",,606466,592626,0,1,"Bot",,,,,,,6.04222473744577,-128.12574296290083,-4.475813117451166,1.065157527446222,23.65370958966775,-28.624680323789004,"3.42","1.53",,,,"88.9",2744,"6.6",747145,543309,650333,630105,592518,593428,595777,701538,665487,"53.93",,,,,,,,13,1,"Slider",1,4,1,4,4,1,1,4,"Standard","Standard",125,"0","-0.09",,,,"0.09",,-3,-3,"0.345","0.345",37,33,38,33,1,0,5,2,9,1,"2.65","-0.2","-0.2","41.4"
"ST","2024-09-27","79.5","-0.97","6.41","Walker, Christian",572233,592094,"strikeout","swinging_strike_blocked",,,,,14,"Christian Walker strikes out swinging.","R","R","R","AZ","SD","S",2,,0,2,2024,"1.4","-0.4","0.95","0.74",,545341,,2,7,"Bot",,,,,,,1.5793594787828544,-115.66858048998017,-4.828306374528385,12.089285297672717,24.1755461347592,-34.975829285800145,"3.42","1.53",,,,"79",2657,"6.2",747145,543309,650333,630105,592518,593428,595777,701538,665487,"54.28",,0,"0",1,0,0,,62,3,"Sweeper",3,5,3,5,5,3,3,5,"Standard","Standard",34,"-0.049","-0.216","57.5","8.7",,"0.216",,-2,-2,"0.179","0.179",32,33,33,33,1,3,3,2,4,1,"4.04","-1.4","-1.4","35.2"
"FF","2024-09-27","95.5","-0.88","6.29","Walker, Christian",572233,592094,,"foul",,,,,1,"Christian Walker strikes out swinging.","R","R","R","AZ","SD","S",,,0,1,2024,"-0.51","1.51","-0.8","3.5",,545341,,2,7,"Bot",,,,,,,1.3590250172547769,-139.01571667663958,-5.115497103782708,-6.8785702708815375,33.81556561403015,-11.70505825120363,"3.42","1.53",210,"68.7",34,"95.7",2572,"6.6",747145,543309,650333,630105,592518,593428,595777,701538,665487,"53.9",,,,,,,,62,2,"4-Seam Fastball",3,5,3,5,5,3,3,5,"Standard","Standard",209,"0","-0.074","59.1","5.7",,"0.074","88.0",-2,-2,"0.179","0.179",32,33,33,33,1,3,3,2,4,1,"1","0.51","0.51","38.0"
"SL","2024-09-27","81.8","-1","6.45","Walker, Christian",572233,592094,,"called_strike",,,,,1,"Christian Walker strikes out swinging.","R","R","R","AZ","SD","S",,,0,0,2024,"0.37","-0.34","-0.43","3.07",,545341,,2,7,"Bot",,,,,,,0.5743115270142787,-119.25502924181893,-0.4825690615970013,3.4461319668936423,20.68060571688074,-35.57019316284135,"3.42","1.54",,,,"82.5",2549,"6.4",747145,543309,650333,630105,592518,593428,595777,701538,665487,"54.06",,,,,,,,62,1,"Slider",3,5,3,5,5,3,3,5,"Standard","Standard",47,"0","-0.045",,,,"0.045",,-2,-2,"0.179","0.179",32,33,33,33,1,3,3,2,4,1,"3.71","-0.37","-0.37","38.3"
"ST","2024-09-25","82.6","-2.14","5.01","Walker, Christian",572233,696131,"force_out","hit_into_play",,,,,12,"Christian Walker grounds into a force out, second baseman Brett Wisely to shortstop Tyler Fitzgerald.   Joc Pederson out at 2nd.    Christian Walker to 1st.","R","R","R","AZ","SF","X",4,"ground_ball",2,2,2024,"1.18","-0.02","1.04","3.52",,,592626,0,3,"Bot",139.34,152.09,,,,,4.980051235506109,-120.2510454253274,3.173561076576555,10.469173208304447,23.42322487545786,-33.1964998164708,"3.42","1.53",6,"78.3",-31,"83.3",2546,"6.7",747144,672275,664774,689172,656305,666149,671218,687529,573262,"53.79",0.054,0.058,"0",1,0,0,2,25,6,"Sweeper",3,1,3,1,1,3,3,1,"Standard","Standard",36,"-0.022","-0.51","58.0","6.3",0.062,"0.51","88.0",2,2,"0.796","0.796",24,33,25,33,2,1,5,1,,2,"3.36","-1.18","-1.18","24.2"
"FF","2024-09-25","91.7","-1.92","5.09","Walker, Christian",572233,696131,,"foul",,,,,6,"Christian Walker grounds into a force out, second baseman Brett Wisely to shortstop Tyler Fitzgerald.   Joc Pederson out at 2nd.    Christian Walker to 1st.","R","R","R","AZ","SF","S",,,2,2,2024,"-1.07","1.29","0.78","2.64",,,592626,0,3,"Bot",,,,,,,9.223492849482602,-133.1886479079927,-3.1293701933140152,-14.69548607838718,28.785924269720276,-16.32887119759925,"3.42","1.53",202,"76.4",59,"92.5",2154,"6.9",747144,672275,664774,689172,656305,666149,671218,687529,573262,"53.62",,,,,,,,25,5,"4-Seam Fastball",3,1,3,1,1,3,3,1,"Standard","Standard",224,"0","0","79.7","7.3",,"0","88.0",2,2,"0.796","0.796",24,33,25,33,2,1,5,1,,2,"1.43","1.07","1.07","23.5"
"ST","2024-09-25","83.4","-2.04","5.03","Walker, Christian",572233,696131,,"ball",,,,,12,"Christian Walker grounds into a force out, second baseman Brett Wisely to shortstop Tyler Fitzgerald.   Joc Pederson out at 2nd.    Christian Walker to 1st.","R","R","R","AZ","SF","B",,,1,2,2024,"1.02","0.31","2.08","2.56",,,592626,0,3,"Bot",,,,,,,7.5167096166245795,-121.24544248500852,0.1826123239941586,8.538397068795957,24.03709767846576,-29.429099986521813,"3.42","1.51",,,,"83.8",2559,"6.6",747144,672275,664774,689172,656305,666149,671218,687529,573262,"53.86",,,,,,,,25,4,"Sweeper",3,1,3,1,1,3,3,1,"Standard","Standard",57,"0","0.067",,,,"-0.067",,2,2,"0.796","0.796",24,33,25,33,2,1,5,1,,2,"2.98","-1.02","-1.02","24.5"
"FF","2024-09-25","91.9","-1.94","5.08","Walker, Christian",572233,696131,,"foul",,,,,6,"Christian Walker grounds into a force out, second baseman Brett Wisely to shortstop Tyler Fitzgerald.   Joc Pederson out at 2nd.    Christian Walker to 1st.","R","R","R","AZ","SF","S",,,1,1,2024,"-0.99","1.1","0.48","2.8",,,592626,0,3,"Bot",,,,,,,8.369823346437574,-133.59549339837858,-2.3113281292379093,-13.65916318831285,28.87952755040777,-18.706233587215188,"3.42","1.53",117,"79.3",8,"92.8",2038,"6.9",747144,672275,664774,689172,656305,666149,671218,687529,573262,"53.6",,,,,,,,25,3,"4-Seam Fastball",3,1,3,1,1,3,3,1,"Standard","Standard",229,"0","-0.074","75.1","6.6",,"0.074","88.0",2,2,"0.796","0.796",24,33,25,33,2,1,5,1,,2,"1.61","0.99","0.99","26.7"
"FF","2024-09-25","92.5","-2.06","5","Walker, Christian",572233,696131,,"swinging_strike",,,,,2,"Christian Walker grounds into a force out, second baseman Brett Wisely to shortstop Tyler Fitzgerald.   Joc Pederson out at 2nd.    Christian Walker to 1st.","R","R","R","AZ","SF","S",,,1,0,2024,"-1.03","1.25","0.27","2.94",,,592626,0,3,"Bot",,,,,,,8.28408914898357,-134.53849621094884,-2.1808685134188077,-14.352484256170701,29.015931145634255,-16.763940622503856,"3.42","1.53",,,,"93.5",2180,"6.9",747144,672275,664774,689172,656305,666149,671218,687529,573262,"53.6",,,,,,,,25,2,"4-Seam Fastball",3,1,3,1,1,3,3,1,"Standard","Standard",229,"0","-0.074","79.9","7.4",,"0.074",,2,2,"0.796","0.796",24,33,25,33,2,1,5,1,,2,"1.42","1.03","1.03","23.1"
"SL","2024-09-25","90.1","-2.22","4.97","Walker, Christian",572233,696131,,"ball",,,,,14,"Christian Walker grounds into a force out, second baseman Brett Wisely to shortstop Tyler Fitzgerald.   Joc Pederson out at 2nd.    Christian Walker to 1st.","R","R","R","AZ","SF","B",,,0,0,2024,"-0.25","0.33","2.27","1.41",,,592626,0,3,"Bot",,,,,,,11.79430640209489,-130.74274478695872,-3.595806824563939,-5.361749922942438,27.175558193132826,-27.844856245936597,"3.42","1.51",,,,"90.9",2195,"6.9",747144,672275,664774,689172,656305,666149,671218,687529,573262,"53.62",,,,,,,,25,1,"Slider",3,1,3,1,1,3,3,1,"Standard","Standard",235,"0","0.062",,,,"-0.062",,2,2,"0.796","0.796",24,33,25,33,2,1,5,1,,2,"2.49","0.25","0.25","21.1"
"SI","2024-09-25","95.2","-1.66","5.84","Walker, Christian",572233,702352,"field_out","hit_into_play",,,,,9,"Christian Walker grounds out, shortstop Tyler Fitzgerald to first baseman Mark Canha.","R","R","R","AZ","SF","X",6,"ground_ball",1,1,2024,"-1.27","0.42","0.37","2.09",,,,2,8,"Bot",114.5,150.57,,,,,8.195490378418214,-138.36832828630756,-5.158293896390812,-18.089101391806462,30.006643758707607,-25.78307791179621,"3.42","1.53",9,"108",-13,"95.5",2135,"6.4",747144,672275,592192,689172,656305,666149,671218,687529,573262,"54.05",0.26,0.249,"0",1,0,0,2,71,3,"Sinker",8,2,8,2,2,8,8,2,"Strategic","Standard",228,"0","-0.094","75.0","7.4",0.26,"0.094","108.0",6,6,"0.998","0.998",30,33,30,33,1,4,2,1,3,2,"2.09","1.27","1.27","28.1"
"FC","2024-09-25","92.6","-1.78","5.75","Walker, Christian",572233,702352,,"ball",,,,,14,"Christian Walker grounds out, shortstop Tyler Fitzgerald to first baseman Mark Canha.","R","R","R","AZ","SF","B",,,0,1,2024,"0.26","0.68","2.26","2.08",,,,2,8,"Bot",,,,,,,9.788243482152254,-134.61661059970493,-5.105936076227811,1.2368661672329562,26.515034782701974,-23.035685284365936,"3.55","1.54",,,,"93.2",2352,"6.5",747144,672275,592192,689172,656305,666149,671218,687529,573262,"53.99",,,,,,,,71,2,"Cutter",8,2,8,2,2,8,8,2,"Strategic","Standard",203,"0","0.011",,,,"-0.011",,6,6,"0.998","0.998",30,33,30,33,1,4,2,1,3,2,"1.97","-0.26","-0.26","30.5"
"SI","2024-09-25","95.1","-1.94","5.83","Walker, Christian",572233,702352,,"called_strike",,,,,9,"Christian Walker grounds out, shortstop Tyler Fitzgerald to first baseman Mark Canha.","R","R","R","AZ","SF","S",,,0,0,2024,"-1.26","0.38","0.8","1.67",,,,2,8,"Bot",,,,,,,10.051168227658982,-138.19221178969752,-6.168193344566333,-18.306804150936863,28.26328153887773,-26.165836947792574,"3.42","1.54",,,,"95.6",2145,"6.5",747144,672275,592192,689172,656305,666149,671218,687529,573262,"54",,,,,,,,71,1,"Sinker",8,2,8,2,2,8,8,2,"Strategic","Standard",229,"0","-0.016",,,,"0.016",,6,6,"0.998","0.998",30,33,30,33,1,4,2,1,3,2,"2.13","1.26","1.26","30.2"
"FF","2024-09-25","97.6","0.82","6.59","Walker, Christian",572233,669062,"strikeout","swinging_strike",,,,,11,"Christian Walker strikes out swinging.","R","R","L","AZ","SF","S",2,,1,2,2024,"0.66","1.26","-0.98","3.62",,682998,545341,2,6,"Bot",,,,,,,-6.38448579291914,-142.03443523558047,-5.45297049005507,10.262344602354208,29.46993001044224,-14.096133330167092,"3.42","1.53",,,,"98.5",2225,"6.6",747144,672275,664774,689172,656305,666149,671218,687529,573262,"53.94",,0,"0",1,0,0,,53,4,"4-Seam Fastball",5,1,5,1,1,5,5,1,"Strategic","Standard",137,"-0.008","-0.301","44.0","4.7",,"0.301",,4,4,"0.955","0.955",26,33,26,33,1,3,2,1,3,2,"1.12","0.66","-0.66","43.0"
"FF","2024-09-25","97.4","0.9","6.55","Walker, Christian",572233,669062,,"swinging_strike",,,,,11,"Christian Walker strikes out swinging.","R","R","L","AZ","SF","S",,,1,1,2024,"0.62","1.37","-0.48","3.78",,682998,545341,2,6,"Bot",,,,,,,-5.168949618395535,-141.73329950882302,-5.112083926130092,9.515531836335963,29.746983112806756,-12.765567593202057,"3.42","1.53",,,,"98.1",2308,"6.5",747144,672275,664774,689172,656305,666149,671218,687529,573262,"54.01",,,,,,,,53,3,"4-Seam Fastball",5,1,5,1,1,5,5,1,"Strategic","Standard",142,"0","-0.121","49.2","5.1",,"0.121",,4,4,"0.955","0.955",26,33,26,33,1,3,2,1,3,2,"1.02","0.62","-0.62","43.3"
"CH","2024-09-25","86.3","1.6","5.98","Walker, Christian",572233,669062,,"foul",,,,,5,"Christian Walker strikes out swinging.","R","R","L","AZ","SF","S",,,1,0,2024,"1.16","0.14","0.24","2.56",,682998,545341,2,6,"Bot",,,,,,,-5.596609439596654,-125.68559389778592,-2.2260234252442483,13.41986867141964,24.28623909963108,-30.44344384194748,"3.42","1.53",,,,"86.6",1683,"6.3",747144,672275,664774,689172,656305,666149,671218,687529,573262,"54.15",,,,,,,,53,2,"Changeup",5,1,5,1,1,5,5,1,"Strategic","Standard",102,"0","-0.066","79.0","7.6",,"0.066",,4,4,"0.955","0.955",26,33,26,33,1,3,2,1,3,2,"2.9","1.16","-1.16","27.1"
"FF","2024-09-25","96.6","0.7","6.69","Walker, Christian",572233,669062,,"ball",,,,,11,"Christian Walker strikes out swinging.","R","R","L","AZ","SF","B",,,0,0,2024,"0.47","1.46","-0.3","5.21",,682998,545341,2,6,"Bot",,,,,,,-3.724805683940778,-140.64629751791477,-1.7111982864138116,7.020204649473937,31.892014797052788,-12.602575033206179,"3.48","1.64",,,,"96.8",2364,"6.4",747144,672275,664774,689172,656305,666149,671218,687529,573262,"54.15",,,,,,,,53,1,"4-Seam Fastball",5,1,5,1,1,5,5,1,"Strategic","Standard",140,"0","0.042",,,,"-0.042",,4,4,"0.955","0.955",26,33,26,33,1,3,2,1,3,2,"0.98","0.47","-0.47","45.9"
"SI","2024-09-25","93.1","-2.32","4.89","Walker, Christian",572233,696131,"double","hit_into_play",,,,,2,"Christian Walker hits a ground-rule double (25) on a fly ball to right field.","R","R","R","AZ","SF","X",,"fly_ball",3,2,2024,"-1.48","0.63","0.27","2.91",,,,0,2,"Bot",194.91,73.67,,,,,9.99267705789984,-135.2342261392925,-0.669411191897527,-20.337469017354692,28.428965199796835,-24.523964271378535,"3.42","1.53",353,"100",23,"94.1",2070,"6.9",747144,672275,664774,689172,656305,666149,671218,687529,573262,"53.61",0.443,0.644,"1.25",1,1,1,5,13,7,"Sinker",0,1,0,1,1,0,0,1,"Strategic","Standard",234,"0.068","0.551","72.7","6.4",1.108,"-0.551","100.0",-1,-1,"0.437","0.437",24,33,25,33,1,0,5,1,,2,"2","1.48","1.48","19.2"
"FF","2024-09-25","94.4","-1.99","5.05","Walker, Christian",572233,696131,,"ball",,,,,12,"Christian Walker hits a ground-rule double (25) on a fly ball to right field.","R","R","R","AZ","SF","B",,,2,2,2024,"-1.08","1.11","1.08","2.62",,,,0,2,"Bot",,,,,,,10.490138377568965,-137.09699014563768,-3.118486084702807,-15.869735194820352,29.405312337895598,-17.669283525989,"3.42","1.54",,,,"95.4",2185,"6.9",747144,672275,664774,689172,656305,666149,671218,687529,573262,"53.6",,,,,,,,13,6,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",226,"0","0.096",,,,"-0.096",,-1,-1,"0.437","0.437",24,33,25,33,1,0,5,1,,2,"1.45","1.08","1.08","22.5"
"KC","2024-09-25","86","-1.62","6.22","Walker, Christian",572233,663546,"single","hit_into_play",,,,,9,"Christian Walker singles on a ground ball to left fielder Heliot Ramos.   Ketel Marte scores.    Joc Pederson to 2nd.","R","R","R","AZ","SF","X",7,"ground_ball",0,1,2024,"0.71","-0.34","0.42","1.88",606466,,592626,1,4,"Bot",73.44,96.32,,,,,3.4258702630627087,-125.30774299563087,-3.444031348157309,6.917522784465959,22.93781667286782,-35.378248642296185,"3.42","1.53",120,"110.2",5,"87",2099,"6.6",747144,672275,664774,689172,656305,666149,671218,687529,573262,"53.85",0.7,0.681,"0.9",1,1,0,4,37,2,"Knuckle Curve",4,1,4,1,1,5,5,1,"Standard","Standard",42,"0.031","0.888",,,0.838,"-0.888","110.2",3,3,"0.898","0.898",27,33,27,33,1,2,3,1,3,2,"3.39","-0.71","-0.71","28.5"
"FF","2024-09-25","93.4","-2.09","5.16","Walker, Christian",572233,696131,,"foul",,,,,2,"Christian Walker hits a ground-rule double (25) on a fly ball to right field.","R","R","R","AZ","SF","S",,,2,2,2024,"-0.95","1.21","-0.22","3.31",,,,0,2,"Bot",,,,,,,6.9850866242436895,-135.88126889019708,-1.709042883251687,-13.30061563552809,27.48724648946663,-16.977318016713536,"3.42","1.53",223,"71.7",29,"94.6",2173,"6.8",747144,672275,664774,689172,656305,666149,671218,687529,573262,"53.69",,,,,,,,13,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",225,"0","0","69.1","6.1",,"0","88.0",-1,-1,"0.437","0.437",24,33,25,33,1,0,5,1,,2,"1.39","0.95","0.95","26.6"
"KC","2024-09-25","86","-1.71","6.25","Walker, Christian",572233,663546,,"called_strike",,,,,9,"Christian Walker singles on a ground ball to left fielder Heliot Ramos.   Ketel Marte scores.    Joc Pederson to 2nd.","R","R","R","AZ","SF","S",,,0,0,2024,"0.67","-0.34","0.77","1.66",606466,,592626,1,4,"Bot",,,,,,,4.56421998366721,-125.2273303925542,-4.026663947213702,6.253643086156159,23.246922240759073,-35.24586235754153,"3.48","1.61",,,,"86.9",2104,"6.7",747144,672275,664774,689172,656305,666149,671218,687529,573262,"53.84",,,,,,,,37,1,"Knuckle Curve",4,1,4,1,1,4,4,1,"Standard","Standard",42,"0","-0.081",,,,"0.081",,3,3,"0.898","0.898",27,33,27,33,1,2,3,1,3,2,"3.4","-0.67","-0.67","29.1"
